Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ,SHY_STK,BIL,TIP,IEI,IEF,TLH,TLT,SHY_BND,Stock_I,Bond_I,Combined_I
2022-09-16,26.21138381958008,135.50999450683594,122.0232391357422,15.57382106781006,53.323997497558594,57.09473419189453,52.722938537597656,50.57338333129883,96.0999984741211,53.46876525878906,88.08302307128906,52.200103759765625,78.4725112915039,22.25242805480957,44.4611930847168,75.34629821777344,36.7088623046875,42.231475830078125,34.62969207763672,99.76268768310548,81.14168548583984,75.16731262207031,81.50244903564453,103.60855865478516,108.7571792602539,91.19046783447266,102.75113677978516,97.78106689453124,75.16732788085938,0.9943991732593526,0.9943987712339717,0.9943990526518515
2022-09-19,26.193553924560547,136.22999572753906,120.87207794189452,15.680492401123049,53.539981842041016,56.68623733520508,52.70352935791016,50.16904067993164,96.77291870117188,54.67030334472656,89.01790618896484,53.103023529052734,79.15555572509766,22.205224990844727,45.16794204711914,76.12040710449219,37.214237213134766,42.736114501953125,34.820152282714844,100.41828155517578,81.02486419677734,75.08448028564453,81.50244903564453,103.1363296508789,108.52342987060548,90.93170928955078,102.723876953125,98.0093765258789,75.0844955444336,0.9933035743573536,0.9933030717333952,0.9933034235702705
2022-09-20,26.3183708190918,133.5800018310547,119.63160705566406,15.282903671264648,52.7540397644043,55.93305206298828,52.23385238647461,49.389923095703125,96.64613342285156,53.59679412841797,87.88826751708984,52.14200592041016,78.49231719970703,21.77093505859375,44.84117889404297,74.74420928955078,36.62704849243164,42.47658157348633,34.3103141784668,99.02881622314452,79.05675506591797,75.04765319824219,81.49349212646484,102.97576904296876,108.21485137939452,90.3680191040039,101.8977279663086,97.0322036743164,75.04769134521484,0.9928163835789152,0.9928157801721585,0.9928162025569819
2022-09-21,26.57691764831543,131.11000061035156,117.01172637939452,14.962894439697266,52.02809524536133,54.97882080078125,51.356590270996094,48.40370178222656,95.69041442871094,52.93693161010742,86.49568939208984,51.379486083984375,77.31427764892578,21.270566940307617,44.26233673095703,73.80764770507812,36.08799362182617,42.399688720703125,33.59950256347656,98.20198822021484,77.80758666992188,74.9832534790039,81.51134490966797,103.17412567138672,108.27096557617188,90.72840881347656,103.03254699707033,98.65776824951172,74.98324584960938,0.9919639258795802,0.991963423661255,0.991963775214189
2022-09-22,26.61258125305176,128.6199951171875,115.8406982421875,14.885315895080566,51.23015594482422,55.4575309753418,51.04605484008789,47.62458801269531,94.63713836669922,52.28691864013672,84.9959716796875,50.02388000488281,76.46292114257812,20.930688858032227,43.24470520019531,72.24986267089844,35.520050048828125,42.1882209777832,32.6672248840332,95.48176574707033,76.81904602050781,74.84518432617188,81.54695892333984,102.0029525756836,107.3919906616211,89.36075592041016,100.73566436767578,96.13723754882812,74.84519958496094,0.9901373894144051,0.9901370896097689,0.9901372994731419
2022-09-23,27.031604766845703,126.41999816894533,114.44143676757812,13.585881233215332,50.45221328735352,54.71711730957031,50.40945816040039,47.40761184692383,92.1893081665039,52.365699768066406,83.62287139892578,48.85952758789063,75.44329071044922,20.571931838989254,42.46981048583984,70.4436264038086,34.93286895751953,41.40000915527344,31.812824249267575,94.11675262451172,75.79798889160156,74.75318145751953,81.54695892333984,101.56851959228516,107.2143325805664,89.47164916992188,101.07158660888672,96.52991485595705,74.75316619873047,0.9889199675852102,0.9889196681491982,0.988919877754534
2022-09-26,27.33473014831543,125.08999633789062,112.71131896972656,13.22226905822754,50.14023971557617,54.28564453125,49.98681640625,46.962799072265625,90.7812042236328,50.79437255859375,82.55586242675781,48.13055038452149,74.83258056640625,20.133787155151367,41.93765640258789,69.65995788574219,34.249420166015625,41.08280563354492,31.207311630249023,93.0208511352539,73.67229461669922,74.58747100830078,81.52913665771484,99.94400024414062,106.2792739868164,87.98384094238281,99.21046447753906,94.68516540527344,74.58747100830078,0.9867281641991383,0.9867278654267846,0.9867280745675594
2022-09-27,27.343647003173828,126.01000213623048,114.1025848388672,13.426437377929688,50.5282096862793,54.24715042114258,49.83699035644531,46.52787399291992,90.31120300292967,50.77462005615234,82.15526580810547,48.48034286499024,75.09033966064453,20.105335235595703,41.51753234863281,69.02922058105469,34.47081756591797,40.69831466674805,31.024141311645508,93.7253646850586,72.69120788574219,74.58747100830078,81.55587005615234,99.41513061523438,105.98942565917967,87.3831558227539,97.2767333984375,92.19200134277344,74.58747100830078,0.9867281641991383,0.9867278654267846,0.9867280745675594
2022-09-28,26.987030029296875,130.64999389648438,118.58441162109376,14.048661231994627,51.618125915527344,55.31220626831055,50.80991363525391,47.49658584594727,92.09333038330078,53.33260345458984,84.04107666015625,49.5928840637207,76.12142181396484,20.626935958862305,42.26441955566406,70.37671661376953,35.144630432128906,41.41923141479492,31.8699893951416,94.91912078857422,74.19918060302734,74.90960693359375,81.56477355957031,101.17183685302734,107.4387435913086,89.35152435302734,100.11833190917967,95.27877807617188,74.90960693359375,0.9909900489744315,0.9909893451903574,0.9909898378393114
2022-09-29,26.880041122436523,127.68000030517578,116.86520385742188,14.038938522338867,50.754188537597656,54.73155975341797,50.3468017578125,47.26923370361328,89.99786376953125,51.75237655639648,82.70243835449219,48.72325897216797,74.06918334960938,20.133787155151367,41.564212799072266,68.88585662841797,35.058006286621094,40.69831466674805,30.926916122436523,91.92981719970705,72.01898956298828,74.80836486816406,81.58257293701172,99.7551040649414,107.11148071289062,88.93566131591797,99.63716888427734,94.78565216064452,74.80838775634766,0.9896505014270036,0.9896502017697927,0.9896504115300024
2022-09-30,26.880041122436523,126.22000122070312,116.2292022705078,14.00005054473877,50.022247314453125,54.38829803466797,49.71051025390625,46.636600494384766,89.29283142089844,51.39682769775391,81.86212921142578,47.74674606323242,72.74068450927734,19.801856994628903,41.34948348999024,68.39845275878906,34.81735610961914,40.38111114501953,30.722745895385746,90.56970977783205,72.82746887207031,74.74395751953125,81.58257293701172,99.07510375976562,106.85900115966795,88.70463562011719,98.910888671875,93.5618667602539,74.74394226074219,0.9887982455883597,0.9887981480498343,0.988798216326977
2022-10-03,26.75522804260254,128.86000061035156,118.49494934082033,14.981996536254885,51.46613693237305,54.81496810913086,50.98698043823242,47.9710578918457,91.8779067993164,53.49062728881836,84.1387939453125,48.88600540161133,75.01103973388672,20.607967376708984,42.43247222900391,70.23336791992188,35.64519119262695,41.05397033691406,31.636653900146484,93.8183135986328,74.12650299072266,74.90798950195312,81.56026458740234,100.35013580322266,107.5912628173828,89.75738525390625,100.27456665039062,95.04853057861328,74.90799713134766,0.9909683489501173,0.9909681498241893,0.9909682892125121
2022-10-04,26.389694213867188,135.13999938964844,121.88365936279295,15.594500541687012,53.4019889831543,55.973052978515625,52.21870040893555,49.5229721069336,94.92321014404295,55.89059448242188,87.11897277832031,50.86088180541992,77.65813446044922,21.19595718383789,44.35569763183594,73.5018310546875,37.031341552734375,41.832557678222656,32.861671447753906,97.83016204833984,75.6253890991211,74.9356460571289,81.58705139160156,100.74681091308594,107.79727935791016,89.94257354736328,100.1107177734375,94.78305053710938,74.9356460571289,0.9913341205227424,0.9913338203557469,0.9913340304728128
2022-10-05,26.63932609558105,134.9600067138672,122.10228729248048,16.313945770263672,53.61397552490234,55.85436248779297,52.24010848999024,49.68112564086914,94.23778533935548,55.32764434814453,87.08966064453125,50.36777114868164,77.87625122070312,21.015766143798828,44.01026916503906,73.12910461425781,36.76181411743164,41.51535034179688,32.5019416809082,98.7988739013672,74.1446762084961,74.8619155883789,81.58705139160156,99.95346069335938,107.26353454589844,89.09075164794922,99.12754821777344,93.87680053710938,74.86190795898438,0.9903589315231004,0.990358227930123,0.9903587204453503
2022-10-06,26.90678977966309,134.7899932861328,121.50602722167967,16.566726684570312,53.45598602294922,55.18388748168945,51.60965347290039,49.147342681884766,93.6208724975586,55.57455062866211,86.122314453125,50.0495491027832,77.43009948730469,20.693321228027344,43.53413009643555,72.52700805664062,36.50190734863281,40.91939926147461,32.362525939941406,98.12370300292967,72.08257293701172,74.76973724365234,81.6048812866211,99.62289428710938,106.89834594726562,88.60000610351562,98.69059753417967,93.35496520996094,74.76972198486328,0.9891394910869925,0.9891394943754562,0.9891394920737799
2022-10-07,27.01377296447754,129.11000061035156,118.0974578857422,16.508392333984375,51.326148986816406,54.29527282714844,49.74942779541016,48.000709533691406,93.22918701171876,54.12272262573242,84.25605773925781,48.58722686767578,74.06918334960938,20.038949966430664,42.5351676940918,70.29071044921875,35.81845474243164,40.45801162719727,31.471370697021484,92.27229309082033,70.3475112915039,74.67759704589844,81.6048812866211,99.65122985839844,106.5144271850586,88.16483306884766,97.93500518798828,92.44873046875,74.6775894165039,0.9879202525115759,0.987920256169214,0.9879202536091153
2022-10-10,27.129676818847656,126.48999786376952,117.21302795410156,16.129222869873047,49.872257232666016,53.88785171508789,49.47506713867188,47.22969055175781,94.04193115234376,54.11283874511719,84.03130340576172,48.53620529174805,72.65144348144531,19.839794158935547,42.32976531982422,70.04222869873047,36.07836532592773,41.092411041259766,31.503068923950195,89.19002532958984,69.68436431884766,74.6499252319336,81.61381530761719,99.08453369140624,106.28034210205078,87.64632415771484,96.79706573486328,91.01151275634766,74.64993286132812,0.9875545818692966,0.9875542828467111,0.987554492162769
2022-10-11,27.147506713867188,123.70999908447266,117.43164825439452,16.002832412719727,48.998321533203125,54.41717529296875,49.66186141967773,47.130855560302734,94.01255798339844,54.12272262573242,83.48412322998047,48.05524826049805,71.44190216064453,19.545801162719727,42.0870361328125,69.01966094970703,36.07836532592773,41.44807052612305,30.94636344909668,86.37684631347656,70.3929214477539,74.68680572509766,81.61381530761719,99.65122985839844,106.40204620361328,87.8685531616211,97.10655975341795,91.414306640625,74.68680572509766,0.9880421763691175,0.9880419781292079,0.9880421168973993
2022-10-12,27.147506713867188,124.44000244140624,118.28627014160156,16.012554168701172,49.0283203125,54.32735443115234,49.38944625854492,46.79475784301758,91.90729522705078,53.12520217895508,82.91741180419922,48.41719055175781,71.28328704833984,19.346643447875977,41.97500228881836,68.91452026367188,35.81845474243164,41.544189453125,31.043588638305664,85.85824584960938,69.65711212158203,74.76054382324219,81.61381530761719,99.8495635986328,106.6642608642578,88.15556335449219,97.46160125732422,91.86284637451172,74.76054382324219,0.9890176681597964,0.9890173686942016,0.9890175783203686
2022-10-13,26.96919822692871,124.87000274658205,120.65140533447266,16.848670959472656,49.71026992797852,55.2352180480957,50.27091217041016,47.96116638183594,93.70899963378906,53.10544967651367,84.86185455322266,49.21879196166992,73.10750579833984,19.86824607849121,43.73951721191406,70.78767395019531,37.09872817993164,42.61115264892578,31.87251663208008,88.48550415039062,70.92888641357422,74.53932189941406,81.64057922363281,99.7362289428711,106.17731475830078,87.78520965576172,96.84256744384766,90.9840316772461,74.53934478759766,0.986091394648451,0.9860913988598504,0.9860913959121399
