Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ,SHY
2024-09-06,26.963178634643555,193.11000061035156,142.4888153076172,19.369218826293945,83.36000061035156,70.28022766113281,57.0224609375,57.876922607421875,139.34886169433594,117.12492370605469,124.55411529541016,64.99250793457031,137.54736328125,22.95258331298828,50.542686462402344,115.43800354003906,54.72819137573242,46.89801788330078,44.96419143676758,214.05128479003906,93.2547836303711,81.33673095703125
2024-09-09,27.07799530029297,194.9499969482422,144.26556396484375,19.32954978942871,84.41000366210938,70.42900848388672,56.89313507080078,58.524871826171875,142.29571533203125,117.61393737792969,126.33531188964844,65.79821014404297,139.25546264648438,23.140884399414062,50.868709564208984,116.91569519042969,55.065406799316406,46.967586517333984,45.48891067504883,218.88983154296875,94.29586029052734,81.34654235839844
2024-09-10,27.08756446838379,195.47000122070312,144.65484619140625,18.922924041748047,85.75,70.41908264160156,57.072200775146484,58.93357849121094,141.7581329345703,118.22272491455078,126.55422973632812,65.67884826660156,140.7937469482422,23.23007583618164,50.434017181396484,116.59833526611328,54.7976188659668,46.77876281738281,45.388301849365234,220.96066284179688,95.66104125976562,81.46417999267578
2024-09-11,27.116270065307617,198.50999450683594,145.3535614013672,18.962594985961914,86.66999816894531,70.33973693847656,56.962772369384766,58.96348571777344,141.6585693359375,117.57402038574219,126.91246032714844,65.50975036621094,144.74935913085938,23.458017349243164,49.9104118347168,116.33056640625,54.23228454589844,46.420989990234375,46.67451858520508,232.37008666992188,95.47443389892578,81.39554595947266
2024-09-12,27.001449584960938,201.0399932861328,145.29368591308594,19.101442337036133,87.58999633789062,70.69679260253906,57.2413215637207,59.29244613647461,143.5302276611328,120.13887023925781,127.98713684082031,65.5296401977539,145.99798583984375,23.745418548583984,50.18703079223633,117.54048156738281,54.8372917175293,46.86820983886719,46.98183822631836,232.8678741455078,95.87712097167969,81.40536499023438
2024-09-13,26.963178634643555,201.88999938964844,147.53955078125,19.180784225463867,87.33000183105469,71.04393005371094,57.8282585144043,59.23263168334961,144.74481201171875,123.72168731689453,129.031982421875,66.45469665527344,146.777099609375,23.963449478149414,51.412071228027344,119.41487121582031,55.462127685546875,47.335296630859375,46.96964645385742,235.86460876464844,96.87890625,81.52301788330078
2024-09-16,26.877063751220703,203.11000061035156,147.8190460205078,19.577489852905273,88.0199966430664,71.59935760498047,57.937686920166016,59.5815315246582,145.4217987060547,124.47018432617188,130.09671020507812,66.703369140625,145.8780975341797,24.221120834350586,52.05422592163086,121.42809295654297,56.06713104248047,47.64337921142578,46.47730255126953,232.76832580566406,97.20301055908203,81.57203674316406
2024-09-17,26.963178634643555,203.97999572753906,147.5595245361328,20.142797470092773,87.62000274658203,71.35139465332031,57.1617317199707,59.07313919067383,145.07334899902344,125.47816467285156,130.7335662841797,67.51900482177734,145.94802856445312,24.112106323242188,52.43952178955078,122.58842468261719,56.15639877319336,47.69307327270508,46.84186553955078,232.6886749267578,96.52532958984375,81.5132064819336
2024-09-18,26.99188232421875,203.8000030517578,147.25010681152344,20.01386833190918,86.87000274658203,71.33155822753906,57.33085250854492,58.644493103027344,145.16294860839844,125.30850219726562,130.39523315429688,67.70800018310547,145.26878356933594,24.12201690673828,52.64698791503906,122.52892303466797,56.166316986083984,47.60363006591797,46.76703643798828,230.0404052734375,96.40747833251953,81.48380279541016
2024-09-19,26.877063751220703,209.27999877929688,149.19651794433594,20.608930587768555,89.19000244140625,71.60926055908203,57.23136901855469,59.20272445678711,146.62643432617188,128.32244873046875,132.45504760742188,68.51368713378906,149.72384643554688,24.349956512451172,53.9510612487793,124.96858978271484,56.22582244873047,47.941524505615234,48.48545455932617,240.02615356445312,96.4271240234375,81.55242919921875
