Date,UUP,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT,SHY
2022-09-28,26.095792770385742,32.42154312133789,32.460540771484375,29.384557723999023,81.18963623046875,60.66248321533203,63.23444366455078,31.47193717956543,117.34595489501953,73.1586685180664,57.25162887573242,72.35124206542969
2022-09-29,25.992338180541992,31.94371795654297,32.460540771484375,29.015233993530273,79.78292083740234,59.08176803588867,62.190467834472656,30.210166931152344,116.36050415039062,70.63109588623047,54.6033935546875,72.25346374511719
2022-09-30,25.992338180541992,31.85939598083496,32.20121383666992,28.750083923339844,78.73738861083984,57.949893951416016,61.10984802246094,29.62676429748535,114.75912475585938,69.24092864990234,53.765098571777344,72.19123077392578
2022-10-03,25.871646881103516,32.89468002319336,34.02096939086914,29.526601791381836,81.11358642578125,59.74528121948242,62.16297912597656,30.49508285522461,117.1185531616211,69.30897521972656,55.07016372680664,72.34966278076172
2022-10-04,25.518184661865234,34.10328674316406,35.483036041259766,30.625089645385742,83.93649291992188,61.75044250488281,63.10624313354492,31.141794204711914,119.83805847167969,71.72962951660156,57.60409927368164,72.37640380859375
2022-10-05,25.759572982788086,33.719146728515625,36.216304779052734,30.388343811035156,83.48028564453125,61.95534896850586,62.73992156982422,30.44986343383789,120.23603820800781,71.30672454833984,57.165897369384766,72.30517578125
2022-10-06,26.018203735351562,33.363128662109375,36.86015319824219,29.96221160888672,82.52029418945312,61.447967529296875,61.82415771484375,29.44586753845215,118.70098114013672,70.80121612548828,56.79438400268555,72.2161865234375
2022-10-07,26.12165641784668,32.53865051269531,36.574005126953125,29.25197982788086,80.94251251220703,58.92076873779297,60.89921569824219,28.835330963134766,116.18994140625,68.36599731445312,55.498836517333984,72.12714385986328
2022-10-10,26.23373031616211,32.608917236328125,35.82284164428711,29.11940574645996,81.2276382446289,57.93037796020508,61.11899948120117,28.88507652282715,115.4603271484375,67.94310760498047,55.24163055419922,72.1004409790039
2022-10-11,26.2509708404541,32.35594940185547,35.53668975830078,28.750083923339844,81.2086410522461,57.042442321777344,61.622684478759766,28.78106117248535,116.07621765136719,67.38899993896484,55.851295471191406,72.13603210449219
2022-10-12,26.2509708404541,32.112361907958984,35.82284164428711,28.683799743652344,80.57183074951172,56.8668098449707,61.95235061645508,27.822294235229492,115.50769805908203,67.56399536132812,55.708412170410156,72.20724487304688
2022-10-13,26.07855224609375,33.053951263427734,37.284908294677734,29.867511749267578,82.34919738769531,58.63291931152344,62.97804641723633,28.518760681152344,118.19878387451172,68.30280303955078,56.42287063598633,71.99364471435547
2022-10-14,26.25959014892578,31.93903350830078,35.89438247680664,29.365615844726562,80.54329681396484,56.98390197753906,61.84246826171875,28.10721206665039,117.40282440185547,65.75094604492188,54.6129150390625,71.95800018310547
2022-10-17,25.992338180541992,32.73539733886719,36.34149169921875,30.1042537689209,82.30167388916016,58.72074890136719,62.510990142822266,28.69513511657715,119.28849029541016,68.41947174072266,56.165653228759766,72.03814697265625
2022-10-18,25.97509765625,33.37717819213867,36.658939361572266,30.587207794189453,84.28817749023438,59.21837615966797,63.32603454589844,29.219741821289062,119.95176696777344,69.36245727539062,57.00394821166992,72.07374572753906
2022-10-19,26.164762496948242,32.983680725097656,37.740970611572266,30.08531379699707,83.68938446044922,59.0476188659668,63.03300094604492,28.839853286743164,118.27458190917969,68.58475494384766,55.42262649536133,71.94023132324219
2022-10-20,26.1820011138916,32.74476623535156,37.776729583740234,29.60236167907715,82.04505157470703,59.08176803588867,62.15382766723633,28.111736297607422,117.2701644897461,67.25774383544922,54.70817184448242,71.86009979248047
2022-10-21,25.957857131958008,33.87842559814453,38.86769104003906,30.48304557800293,84.29769897460938,60.66248321533203,63.10624313354492,28.631818771362305,119.90438079833984,69.21662139892578,56.05134582519531,72.04703521728516
2022-10-24,25.983718872070312,33.68168258666992,39.05101013183594,30.890243530273438,85.41926574707031,61.501625061035156,64.24180603027344,28.871511459350586,122.21641540527344,69.50340270996094,56.75627899169922,72.02923583984375
2022-10-25,25.69922637939453,34.5155143737793,39.091251373291016,31.259563446044922,86.5693359375,62.67741775512695,65.0843276977539,29.45038604736328,123.14505767822266,71.24353790283203,59.02347183227539,72.1004409790039
2022-10-26,25.431974411010742,34.75910949707031,39.62331771850586,31.335317611694336,86.87348175048828,61.28208923339844,65.51473999023438,29.43681526184082,124.50955200195312,70.66998291015625,58.90916061401367,72.16277313232422
2022-10-27,25.630258560180664,34.670108795166016,39.766395568847656,31.591005325317383,87.8904800415039,60.58442306518555,65.56968688964844,29.671993255615234,123.8557357788086,70.39778137207031,59.29021072387695,72.31405639648438
2022-10-28,25.673362731933594,35.016761779785156,39.905006408691406,32.376991271972656,89.93401336669922,63.21895980834961,67.0074691772461,30.486042022705078,125.8929443359375,70.46097564697266,60.1761360168457,72.20724487304688
