Date,BIL,TIP,IEI
2024-05-07,84.67594146728516,100.55191802978516,107.89490509033203
2024-05-08,84.69442749023438,100.43803405761719,107.78182983398438
2024-05-09,84.74070739746094,100.79863739013672,107.96085357666016
2024-05-10,84.74070739746094,100.63732147216797,107.76299285888672
2024-05-13,84.75920867919922,100.6752700805664,107.81008911132812
2024-05-14,84.76846313476562,100.86506652832031,108.01741027832031
2024-05-15,84.77771759033203,101.37751007080078,108.54505157470703
2024-05-16,84.81475067138672,101.23518371582031,108.36601257324219
2024-05-17,84.82402038574219,101.14026641845703,108.18698120117188
2024-05-20,84.84251403808594,101.1023178100586,108.10220336914062
2024-05-21,84.85179138183594,101.29210662841797,108.26238250732422
2024-05-22,84.87030029296875,101.27311706542969,108.10220336914062
2024-05-23,84.9258041381836,100.88404083251953,107.87603759765625
2024-05-24,84.93507385253906,101.00741577148438,107.89490509033203
2024-05-28,84.9258041381836,100.70375061035156,107.63107299804688
2024-05-29,84.94432067871094,100.46649932861328,107.3860855102539
2024-05-30,84.96282958984375,100.85557556152344,107.68761444091797
2024-05-31,84.9813461303711,101.25413513183594,108.06451416015625
2024-06-03,84.99527740478516,101.68123626708984,108.43199157714844
2024-06-04,85.01388549804688,101.99653625488281,108.79098510742188
2024-06-05,85.02317810058594,102.2545166015625,109.01771545410156
2024-06-06,85.03248596191406,102.16852569580078,109.04603576660156
2024-06-07,85.06965637207031,101.32771301269531,108.31861877441406
2024-06-10,85.0882568359375,101.18440246582031,108.23360443115234
2024-06-11,85.09756469726562,101.46147155761719,108.56425476074219
2024-06-12,85.11613464355469,101.61436462402344,108.94212341308594
